Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values,,Cone x location (microns),Cone y location (microns),Cone spectral type,Zernike Coeffs,Values,Parameter_Name,Values
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1,92.8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,128.1,M,,,,,,234.1,58.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3,7.2,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6,120.3,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1,103.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,134.2,L,,,,,,234.1,76.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3,19.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6,132.1,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1,131.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,160.7,L,,,,,,234.1,210.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3,98.7,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6,195.5,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1,177.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,194.6,L,,,,,,234.5,176.3,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3,198.1,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3,111.8,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1,200.7,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,219.8,L,,,,,,235,47.3,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9,113.1,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3,144.5,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.8,158.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,6.5,M,,,,,,235.4,192.4,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9,153.6,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9,71.9,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.8,166.7,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,25.2,M,,,,,,235.8,83,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6,11.8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9,187.6,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.8,220.3,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,37.4,S,,,,,,235.8,109.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6,68,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6,105.3,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.1,74.5,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,55.6,M,,,,,,235.8,215.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6,93.5,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6,150.4,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.1,152.3,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,113.4,L,,,,,,236.3,241.5,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6,162.1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6,156.2,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.7,81.7,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,177.6,L,,,,,,236.7,23.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2,26.8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2,15,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.7,207.2,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,190.2,L,,,,,,236.7,101.6,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2,104.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2,58.8,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4,111.1,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,182,M,,,,,,236.7,200.7,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2,190.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,11.8,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4,139.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,108.6,M,,,,,,236.7,222.4,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2,203.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,34,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4,143.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,147.7,M,,,,,,236.7,233.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,49.7,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4,194.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,210.6,M,,,,,,237.6,6.1,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,32,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,7.8,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4,232.7,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,239.7,M,,,,,,237.6,141.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,40.5,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,19,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4,239.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,59.5,L,,,,,,238,70.4,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,45.8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,29.4,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,41.8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,138.1,L,,,,,,238,228.9,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,87.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,39.9,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,69.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,156.4,S,,,,,,238.4,29.5,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,171.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,54.3,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7,183,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,2.2,L,,,,,,238.4,147.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9,177.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,65.4,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.3,124.9,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,16.1,L,,,,,,238.4,155,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,72.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,81.7,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,18.3,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,29.5,M,,,,,,238.9,125.5,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,128.1,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,90.2,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,98.1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,48.2,M,,,,,,238.9,185.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,146.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,124.2,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,160.8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,123.8,M,,,,,,239.7,42.1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,158.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,169.3,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6,32.7,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,223.7,L,,,,,,239.7,51.7,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,183,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,174.6,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6,49.7,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,71.7,L,,,,,,239.7,119,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2,58.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,181.1,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6,62.8,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,104.2,M,,,,,,240.2,86.9,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2,81.1,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6,200.7,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6,88.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,117.3,M,,,,,,240.2,94.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2,165.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2,3.3,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6,213.1,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,172.4,M,,,,,,240.6,12.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9,62.8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2,45.8,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6,218.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,198.5,S,,,,,,240.6,17.8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9,124.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2,75.8,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.3,22.9,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,228.4,L,,,,,,240.6,172,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9,136.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2,115.1,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.3,117,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,40,L,,,,,,240.6,177.2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9,194.8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9,70,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,4.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,152,M,,,,,,241,35.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9,207.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9,136,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,12.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,168.1,L,,,,,,241,58.2,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,100.7,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,23.5,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.6,56.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,186.3,L,,,,,,241,63.8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,110.5,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,95.4,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.6,134.7,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,91.2,L,,,,,,241,130.3,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,118.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,101.3,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.3,106.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,231.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,142.5,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,109.2,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.3,146.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,10,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,152.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,129.4,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9,74.5,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,81.6,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2,14.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,141.2,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9,153.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,86,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2,20.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,190.9,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9,200.7,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,143.3,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2,187,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2,85.6,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9,225.5,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,216.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2,200,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.8,62.1,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.1,191.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,20,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.8,37.9,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.8,158.9,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.6,237.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,44.3,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.8,94.1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,11.1,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.2,141.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,52.1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,5.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,16.3,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.2,171.9,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,68.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,105.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,33.3,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.2,177.8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,76.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,171.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,120.3,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.2,206.6,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,130.7,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,177.2,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5,198.1,L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.9,48.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,220.6,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1,31.4,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1,42.5,M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.9,129.4,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,127.3,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1,46.4,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1,56.9,S,,,,,,,,,,,,,,,,,,,,
